n,repeat,cell,qkey,method,wd
5,0,White | Roman Catholic,DISAVOID_W45,probe_plain,0.37083558926175564
5,0,White | Roman Catholic,DISAVOID_W45,probe_L_group,0.4529981796564292
5,0,White | Roman Catholic,DISAVOID_W45,shrinkage,0.003985701523040341
5,0,White | Roman Catholic,DNA2a_W50,probe_plain,0.18451888973039254
5,0,White | Roman Catholic,DNA2a_W50,probe_L_group,0.18538249905199256
5,0,White | Roman Catholic,DNA2a_W50,shrinkage,0.0034471169763926612
5,0,White | Roman Catholic,DNA2b_W50,probe_plain,0.4343354883454491
5,0,White | Roman Catholic,DNA2b_W50,probe_L_group,0.5989468765559772
5,0,White | Roman Catholic,DNA2b_W50,shrinkage,0.0024114027943829552
5,0,White | Roman Catholic,DNA2c_W50,probe_plain,0.6542362005179903
5,0,White | Roman Catholic,DNA2c_W50,probe_L_group,0.6758603995357371
5,0,White | Roman Catholic,DNA2c_W50,shrinkage,0.017073896466366145
5,0,White | Roman Catholic,DNA3a_W50,probe_plain,0.535736875727906
5,0,White | Roman Catholic,DNA3a_W50,probe_L_group,0.6343453222214732
5,0,White | Roman Catholic,DNA3a_W50,shrinkage,0.13029529126121486
5,0,White | Roman Catholic,DNA3b_W50,probe_plain,0.37403568554149014
5,0,White | Roman Catholic,DNA3b_W50,probe_L_group,0.5351816110633407
5,0,White | Roman Catholic,DNA3b_W50,shrinkage,0.053158648277817994
5,0,White | Roman Catholic,DNA3c_W50,probe_plain,0.2677975475577777
5,0,White | Roman Catholic,DNA3c_W50,probe_L_group,0.5257188260344927
5,0,White | Roman Catholic,DNA3c_W50,shrinkage,0.1477383563863381
5,0,White | Roman Catholic,DNA4_W50,probe_plain,0.17097195943124505
5,0,White | Roman Catholic,DNA4_W50,probe_L_group,0.14792635997064324
5,0,White | Roman Catholic,DNA4_W50,shrinkage,0.1385837991743185
5,0,White | Roman Catholic,DNA5_W50,probe_plain,0.02695086093290955
5,0,White | Roman Catholic,DNA5_W50,probe_L_group,0.1355287629416213
5,0,White | Roman Catholic,DNA5_W50,shrinkage,0.006449022083732769
5,0,White | Roman Catholic,DNATEST_W49,probe_plain,0.04992789826524088
5,0,White | Roman Catholic,DNATEST_W49,probe_L_group,0.04440131159070507
5,0,White | Roman Catholic,DNATEST_W49,shrinkage,0.02162423888112236
5,0,White | Roman Catholic,DNATEST_W50,probe_plain,0.023673787699645565
5,0,White | Roman Catholic,DNATEST_W50,probe_L_group,0.01814720102510975
5,0,White | Roman Catholic,DNATEST_W50,shrinkage,0.2101968180840346
5,0,White | Roman Catholic,ECONFAIR_W92,probe_plain,0.3521298484301256
5,0,White | Roman Catholic,ECONFAIR_W92,probe_L_group,0.35218696835273144
5,0,White | Roman Catholic,ECONFAIR_W92,shrinkage,0.06487260721721955
5,0,White | Roman Catholic,ENG_W50,probe_plain,0.11737350631556182
5,0,White | Roman Catholic,ENG_W50,probe_L_group,0.7287861678488786
5,0,White | Roman Catholic,ENG_W50,shrinkage,0.07018619339433399
5,0,White | Roman Catholic,FACE4a_W49,probe_plain,0.008983677642045884
5,0,White | Roman Catholic,FACE4a_W49,probe_L_group,0.11852798453461744
5,0,White | Roman Catholic,FACE4a_W49,shrinkage,0.011436267673240574
5,0,White | Roman Catholic,FACE4b_W49,probe_plain,0.4335632972882955
5,0,White | Roman Catholic,FACE4b_W49,probe_L_group,0.5189605116743918
5,0,White | Roman Catholic,FACE4b_W49,shrinkage,0.0009617887698793459
5,0,White | Roman Catholic,FACE4c_W49,probe_plain,0.2111780937966179
5,0,White | Roman Catholic,FACE4c_W49,probe_L_group,0.7250923442315269
5,0,White | Roman Catholic,FACE4c_W49,shrinkage,0.16371898841529156
5,0,White | Roman Catholic,FACE4d_W49,probe_plain,0.48565364103495545
5,0,White | Roman Catholic,FACE4d_W49,probe_L_group,0.45145532538959365
5,0,White | Roman Catholic,FACE4d_W49,shrinkage,0.10148514737609532
5,0,White | Roman Catholic,FAMSURV18A_W50,probe_plain,0.20084486855565664
5,0,White | Roman Catholic,FAMSURV18A_W50,probe_L_group,0.20301204731319622
5,0,White | Roman Catholic,FAMSURV18A_W50,shrinkage,0.02304908575969289
5,0,White | Roman Catholic,FAMSURV18B_W50,probe_plain,0.29005856567518234
5,0,White | Roman Catholic,FAMSURV18B_W50,probe_L_group,0.7003969209044049
5,0,White | Roman Catholic,FAMSURV18B_W50,shrinkage,0.10697804973384403
5,0,White | Roman Catholic,FAMSURV20_W50,probe_plain,0.5187581206905021
5,0,White | Roman Catholic,FAMSURV20_W50,probe_L_group,0.5235009220460124
5,0,White | Roman Catholic,FAMSURV20_W50,shrinkage,0.021106848688665192
5,0,White | Roman Catholic,FAMSURV21_W50,probe_plain,0.1821993258984301
5,0,White | Roman Catholic,FAMSURV21_W50,probe_L_group,0.8149414904093677
5,0,White | Roman Catholic,FAMSURV21_W50,shrinkage,0.09939725996562408
5,0,White | Roman Catholic,FAMSURV28_W50,probe_plain,0.07978962219666896
5,0,White | Roman Catholic,FAMSURV28_W50,probe_L_group,0.08232324927826384
5,0,White | Roman Catholic,FAMSURV28_W50,shrinkage,0.0061094784322246465
5,0,White | Roman Catholic,FAMSURV35a_W50,probe_plain,0.49930762360512404
5,0,White | Roman Catholic,FAMSURV35a_W50,probe_L_group,0.5005771050299872
5,0,White | Roman Catholic,FAMSURV35a_W50,shrinkage,0.08797531106164669
5,0,White | Roman Catholic,FAMSURV35b_W50,probe_plain,0.5835257818862147
5,0,White | Roman Catholic,FAMSURV35b_W50,probe_L_group,0.5840046026725798
5,0,White | Roman Catholic,FAMSURV35b_W50,shrinkage,0.12927895526086935
5,0,White | Roman Catholic,FAMSURV35c_W50,probe_plain,0.8339259305718688
5,0,White | Roman Catholic,FAMSURV35c_W50,probe_L_group,0.8483414729359331
5,0,White | Roman Catholic,FAMSURV35c_W50,shrinkage,0.021988002383994953
5,0,White | Roman Catholic,FAMSURV36a_W50,probe_plain,0.8139233607198162
5,0,White | Roman Catholic,FAMSURV36a_W50,probe_L_group,0.8614668112510926
5,0,White | Roman Catholic,FAMSURV36a_W50,shrinkage,0.17383824358975394
5,0,White | Roman Catholic,FAMSURV36b_W50,probe_plain,0.8322275979437805
5,0,White | Roman Catholic,FAMSURV36b_W50,probe_L_group,0.8701435748944206
5,0,White | Roman Catholic,FAMSURV36b_W50,shrinkage,0.12858829080472028
5,0,White | Roman Catholic,FAMSURV36c_W50,probe_plain,0.7266752649792957
5,0,White | Roman Catholic,FAMSURV36c_W50,probe_L_group,0.753658030212589
5,0,White | Roman Catholic,FAMSURV36c_W50,shrinkage,0.24025341165581313
5,0,White | Roman Catholic,FAMSURV4_W50,probe_plain,0.3906752545589346
5,0,White | Roman Catholic,FAMSURV4_W50,probe_L_group,0.3913007864638226
5,0,White | Roman Catholic,FAMSURV4_W50,shrinkage,0.0455879932862534
5,0,White | Roman Catholic,FAMSURV8_W50,probe_plain,0.5363086835990051
5,0,White | Roman Catholic,FAMSURV8_W50,probe_L_group,0.551535979178221
5,0,White | Roman Catholic,FAMSURV8_W50,shrinkage,0.0017785413838551922
5,0,White | Roman Catholic,FATHER_W50,probe_plain,0.21304509657317022
5,0,White | Roman Catholic,FATHER_W50,probe_L_group,0.5932493284510911
5,0,White | Roman Catholic,FATHER_W50,shrinkage,0.1783941394317327
5,0,White | Roman Catholic,FCFAIR_W45,probe_plain,0.5026098158012304
5,0,White | Roman Catholic,FCFAIR_W45,probe_L_group,0.503152507973521
5,0,White | Roman Catholic,FCFAIR_W45,shrinkage,0.037974818269802535
5,0,White | Roman Catholic,FITTRACK_W49,probe_plain,0.192032493607497
5,0,White | Roman Catholic,FITTRACK_W49,probe_L_group,0.7602542483436222
5,0,White | Roman Catholic,FITTRACK_W49,shrinkage,0.03788261202804763
5,0,White | Roman Catholic,FP_AUTH_W92,probe_plain,0.285907851914329
5,0,White | Roman Catholic,FP_AUTH_W92,probe_L_group,0.43313111140127114
5,0,White | Roman Catholic,FP_AUTH_W92,shrinkage,0.09481645740123656
5,0,White | Roman Catholic,GLBLZE_W92,probe_plain,0.4751135163369565
5,0,White | Roman Catholic,GLBLZE_W92,probe_L_group,0.5492099720461316
5,0,White | Roman Catholic,GLBLZE_W92,shrinkage,0.05369994590558763
5,0,White | Roman Catholic,GOODEVIL_W92,probe_plain,0.4516634851757384
5,0,White | Roman Catholic,GOODEVIL_W92,probe_L_group,0.5023532020585403
5,0,White | Roman Catholic,GOODEVIL_W92,shrinkage,0.050747923862512034
5,0,White | Roman Catholic,GOVAID_W92,probe_plain,0.24462529441545933
5,0,White | Roman Catholic,GOVAID_W92,probe_L_group,0.46827181913574945
5,0,White | Roman Catholic,GOVAID_W92,shrinkage,0.0066468707727546095
5,0,White | Roman Catholic,GOVPROTCT_W92,probe_plain,0.3621742997070866
5,0,White | Roman Catholic,GOVPROTCT_W92,probe_L_group,0.5721745816916075
5,0,White | Roman Catholic,GOVPROTCT_W92,shrinkage,0.006851875539199248
5,0,White | Roman Catholic,GOVREGV2_W49,probe_plain,0.42931527264219604
5,0,White | Roman Catholic,GOVREGV2_W49,probe_L_group,0.431878104199092
5,0,White | Roman Catholic,GOVREGV2_W49,shrinkage,0.08119844985793168
5,0,White | Roman Catholic,GOVSIZE1_W92,probe_plain,0.06999088210037974
5,0,White | Roman Catholic,GOVSIZE1_W92,probe_L_group,0.4576462165922972
5,0,White | Roman Catholic,GOVSIZE1_W92,shrinkage,0.12423548404470741
5,0,White | Roman Catholic,GOVSIZE2_W92,probe_plain,0.01307782440644531
5,0,White | Roman Catholic,GOVSIZE2_W92,probe_L_group,0.6854734807419286
5,0,White | Roman Catholic,GOVSIZE2_W92,shrinkage,0.023713893721778595
5,0,White | Roman Catholic,GOVSIZE3_W92,probe_plain,0.34566295401582325
5,0,White | Roman Catholic,GOVSIZE3_W92,probe_L_group,0.3572218240653572
5,0,White | Roman Catholic,GOVSIZE3_W92,shrinkage,0.013827432459394773
5,0,White | Roman Catholic,GOVTHC_W92,probe_plain,0.4174702714806723
5,0,White | Roman Catholic,GOVTHC_W92,probe_L_group,0.4174717735743334
5,0,White | Roman Catholic,GOVTHC_W92,shrinkage,0.11579635626612317
5,0,White | Roman Catholic,GOVWASTE_W92,probe_plain,0.45159347817843254
5,0,White | Roman Catholic,GOVWASTE_W92,probe_L_group,0.45384322985960956
5,0,White | Roman Catholic,GOVWASTE_W92,shrinkage,0.023676433763623494
5,0,White | Roman Catholic,HOMEASSIST1_W49,probe_plain,0.4026717081530454
5,0,White | Roman Catholic,HOMEASSIST1_W49,probe_L_group,0.7241669058636988
5,0,White | Roman Catholic,HOMEASSIST1_W49,shrinkage,0.08231119420241145
5,0,White | Roman Catholic,HOMEASSIST5a_W49,probe_plain,0.567463593041712
5,0,White | Roman Catholic,HOMEASSIST5a_W49,probe_L_group,0.5675997746968822
5,0,White | Roman Catholic,HOMEASSIST5a_W49,shrinkage,0.17841537760396958
5,0,White | Roman Catholic,HOMEASSIST5b_W49,probe_plain,0.6432885097453935
5,0,White | Roman Catholic,HOMEASSIST5b_W49,probe_L_group,0.6672204968936599
5,0,White | Roman Catholic,HOMEASSIST5b_W49,shrinkage,0.09088374360078233
5,0,White | Roman Catholic,HOMEIOT_W49,probe_plain,0.11164810727503977
5,0,White | Roman Catholic,HOMEIOT_W49,probe_L_group,0.7371789432131581
5,0,White | Roman Catholic,HOMEIOT_W49,shrinkage,0.06068102562219746
5,0,White | Roman Catholic,INFOKNOWa_W45,probe_plain,0.5924237362387927
5,0,White | Roman Catholic,INFOKNOWa_W45,probe_L_group,0.5924347331624253
5,0,White | Roman Catholic,INFOKNOWa_W45,shrinkage,0.06901934170658569
5,0,White | Roman Catholic,INFOKNOWb_W45,probe_plain,0.3862899710762958
5,0,White | Roman Catholic,INFOKNOWb_W45,probe_L_group,0.38629267171097015
5,0,White | Roman Catholic,INFOKNOWb_W45,shrinkage,0.05146354028539224
5,0,White | Roman Catholic,INFOKNOWc_W45,probe_plain,0.5834739578155164
5,0,White | Roman Catholic,INFOKNOWc_W45,probe_L_group,0.58354666416529
5,0,White | Roman Catholic,INFOKNOWc_W45,shrinkage,0.11926668071191587
5,0,White | Roman Catholic,INFOKNOWd_W45,probe_plain,0.46756643902551664
5,0,White | Roman Catholic,INFOKNOWd_W45,probe_L_group,0.4675704024521883
5,0,White | Roman Catholic,INFOKNOWd_W45,shrinkage,0.12548793003394565
5,0,White | Roman Catholic,INFOKNOWe_W45,probe_plain,0.6399786366101854
5,0,White | Roman Catholic,INFOKNOWe_W45,probe_L_group,0.6399886850954475
5,0,White | Roman Catholic,INFOKNOWe_W45,shrinkage,0.010109275471621715
5,0,White | Roman Catholic,INFOOWNa_W45,probe_plain,0.37159324134635685
5,0,White | Roman Catholic,INFOOWNa_W45,probe_L_group,0.37962106674405105
5,0,White | Roman Catholic,INFOOWNa_W45,shrinkage,0.06747033642979527
5,0,White | Roman Catholic,INFOOWNb_W45,probe_plain,0.17794109152639648
5,0,White | Roman Catholic,INFOOWNb_W45,probe_L_group,0.17960753048262756
5,0,White | Roman Catholic,INFOOWNb_W45,shrinkage,0.015110541493321805
5,0,White | Roman Catholic,INFOOWNc_W45,probe_plain,0.35650916046784165
5,0,White | Roman Catholic,INFOOWNc_W45,probe_L_group,0.43794318930259135
5,0,White | Roman Catholic,INFOOWNc_W45,shrinkage,0.0030002539860125577
5,0,White | Roman Catholic,INFOOWNd_W45,probe_plain,0.25311515152150854
5,0,White | Roman Catholic,INFOOWNd_W45,probe_L_group,0.26275438253829697
5,0,White | Roman Catholic,INFOOWNd_W45,shrinkage,0.08312645483536729
5,0,White | Roman Catholic,INFOOWNe_W45,probe_plain,0.4490419426691369
5,0,White | Roman Catholic,INFOOWNe_W45,probe_L_group,0.46664036089461924
5,0,White | Roman Catholic,INFOOWNe_W45,shrinkage,0.0772898116130602
5,0,White | Roman Catholic,INFORESTRICTa_W45,probe_plain,0.18696799817056978
5,0,White | Roman Catholic,INFORESTRICTa_W45,probe_L_group,0.8129858679984182
5,0,White | Roman Catholic,INFORESTRICTa_W45,shrinkage,0.04733598653812296
5,0,White | Roman Catholic,INFORESTRICTb_W45,probe_plain,0.6471570021482218
5,0,White | Roman Catholic,INFORESTRICTb_W45,probe_L_group,0.33659305147508123
5,0,White | Roman Catholic,INFORESTRICTb_W45,shrinkage,0.10543689471125639
5,0,White | Roman Catholic,INFORESTRICTc_W45,probe_plain,0.39183607224517775
5,0,White | Roman Catholic,INFORESTRICTc_W45,probe_L_group,0.5830572220443282
5,0,White | Roman Catholic,INFORESTRICTc_W45,shrinkage,0.045784652315813745
5,0,White | Roman Catholic,INFORESTRICTd_W45,probe_plain,0.5685495745950009
5,0,White | Roman Catholic,INFORESTRICTd_W45,probe_L_group,0.3901899249217792
5,0,White | Roman Catholic,INFORESTRICTd_W45,shrinkage,0.04404014717417437
5,0,White | Roman Catholic,INFORESTRICTe_W45,probe_plain,0.19508742620452407
5,0,White | Roman Catholic,INFORESTRICTe_W45,probe_L_group,0.8048912488406063
5,0,White | Roman Catholic,INFORESTRICTe_W45,shrinkage,0.01794500089150325
5,0,White | Roman Catholic,INSTN_BNKS_W92,probe_plain,0.5920325825035109
5,0,White | Roman Catholic,INSTN_BNKS_W92,probe_L_group,0.40796334198792017
5,0,White | Roman Catholic,INSTN_BNKS_W92,shrinkage,0.15478855881936238
5,0,White | Roman Catholic,INSTN_CHR_W92,probe_plain,0.729685301131255
5,0,White | Roman Catholic,INSTN_CHR_W92,probe_L_group,0.2700967186109623
5,0,White | Roman Catholic,INSTN_CHR_W92,shrinkage,0.044838888986065806
5,0,White | Roman Catholic,INSTN_CLGS_W92,probe_plain,0.5469541279320124
5,0,White | Roman Catholic,INSTN_CLGS_W92,probe_L_group,0.45303296239936564
5,0,White | Roman Catholic,INSTN_CLGS_W92,shrinkage,0.01369525842132957
5,0,White | Roman Catholic,INSTN_K12_W92,probe_plain,0.5850892620863761
5,0,White | Roman Catholic,INSTN_K12_W92,probe_L_group,0.4148353604180466
5,0,White | Roman Catholic,INSTN_K12_W92,shrinkage,0.08711516076768133
5,0,White | Roman Catholic,INSTN_LBRUN_W92,probe_plain,0.4571724674513183
5,0,White | Roman Catholic,INSTN_LBRUN_W92,probe_L_group,0.5426452989864192
5,0,White | Roman Catholic,INSTN_LBRUN_W92,shrinkage,0.10569347126811401
5,0,White | Roman Catholic,INSTN_LGECRP_W92,probe_plain,0.34984055274282594
5,0,White | Roman Catholic,INSTN_LGECRP_W92,probe_L_group,0.6501286610121033
5,0,White | Roman Catholic,INSTN_LGECRP_W92,shrinkage,0.12088090132677795
5,0,White | Roman Catholic,INSTN_MSCENT_W92,probe_plain,0.35222500257123074
5,0,White | Roman Catholic,INSTN_MSCENT_W92,probe_L_group,0.6477744377625518
5,0,White | Roman Catholic,INSTN_MSCENT_W92,shrinkage,0.0352780033123255
5,0,White | Roman Catholic,INSTN_TECHCMP_W92,probe_plain,0.5351084239796081
5,0,White | Roman Catholic,INSTN_TECHCMP_W92,probe_L_group,0.4648310300116736
5,0,White | Roman Catholic,INSTN_TECHCMP_W92,shrinkage,0.037379290853872205
5,0,White | Roman Catholic,LEAD_W45,probe_plain,0.2873856589295186
5,0,White | Roman Catholic,LEAD_W45,probe_L_group,0.2873874793898529
5,0,White | Roman Catholic,LEAD_W45,shrinkage,0.00848089275798447
5,0,White | Roman Catholic,LOYALTY_W49,probe_plain,0.07186445211342019
5,0,White | Roman Catholic,LOYALTY_W49,probe_L_group,0.28999139912121075
5,0,White | Roman Catholic,LOYALTY_W49,shrinkage,0.048776451068761384
5,0,White | Roman Catholic,LWPSP_W50,probe_plain,0.41518656762775585
5,0,White | Roman Catholic,LWPSP_W50,probe_L_group,0.49980441755587457
5,0,White | Roman Catholic,LWPSP_W50,shrinkage,0.02006652640288764
5,0,White | Roman Catholic,LWPT_W50,probe_plain,0.3094850500640551
5,0,White | Roman Catholic,LWPT_W50,probe_L_group,0.689875038871987
5,0,White | Roman Catholic,LWPT_W50,shrinkage,0.12981853114082786
5,0,White | Roman Catholic,MADEUPRESa_W45,probe_plain,0.38658853056073494
5,0,White | Roman Catholic,MADEUPRESa_W45,probe_L_group,0.3391495763161627
5,0,White | Roman Catholic,MADEUPRESa_W45,shrinkage,0.0024801133850012036
5,0,White | Roman Catholic,MADEUPRESb_W45,probe_plain,0.38690728345487946
5,0,White | Roman Catholic,MADEUPRESb_W45,probe_L_group,0.5550197791401472
5,0,White | Roman Catholic,MADEUPRESb_W45,shrinkage,0.03713854623705076
5,0,White | Roman Catholic,MADEUPRESc_W45,probe_plain,0.20550561116354216
5,0,White | Roman Catholic,MADEUPRESc_W45,probe_L_group,0.22479790463616633
5,0,White | Roman Catholic,MADEUPRESc_W45,shrinkage,0.09942353522606007
5,0,White | Roman Catholic,MADEUPRESd_W45,probe_plain,0.2757275819917306
5,0,White | Roman Catholic,MADEUPRESd_W45,probe_L_group,0.682970944315231
5,0,White | Roman Catholic,MADEUPRESd_W45,shrinkage,0.00016175478201091442
5,0,White | Roman Catholic,MADEUPRESe_W45,probe_plain,0.4996035546711921
5,0,White | Roman Catholic,MADEUPRESe_W45,probe_L_group,0.4596624549131444
5,0,White | Roman Catholic,MADEUPRESe_W45,shrinkage,0.11498224932646128
5,0,White | Roman Catholic,MADEUPSHARE1_W45,probe_plain,0.2369429589620663
5,0,White | Roman Catholic,MADEUPSHARE1_W45,probe_L_group,0.5132260463451447
5,0,White | Roman Catholic,MADEUPSHARE1_W45,shrinkage,0.0863740498579112
5,0,White | Roman Catholic,MADEUPSHARE2_W45,probe_plain,0.022101321382676578
5,0,White | Roman Catholic,MADEUPSHARE2_W45,probe_L_group,0.9146759045219888
5,0,White | Roman Catholic,MADEUPSHARE2_W45,shrinkage,0.08140193923445928
5,0,White | Roman Catholic,MADEUPSMFOL1_W45,probe_plain,0.4759360239199761
5,0,White | Roman Catholic,MADEUPSMFOL1_W45,probe_L_group,0.5339030230657333
5,0,White | Roman Catholic,MADEUPSMFOL1_W45,shrinkage,0.04068496240998293
5,0,White | Roman Catholic,MADEUPSMFOL2_W45,probe_plain,0.3861942085845887
5,0,White | Roman Catholic,MADEUPSMFOL2_W45,probe_L_group,0.523484708974522
5,0,White | Roman Catholic,MADEUPSMFOL2_W45,shrinkage,0.14577043015140395
5,0,White | Roman Catholic,MAR2_W50,probe_plain,0.1508823874387859
5,0,White | Roman Catholic,MAR2_W50,probe_L_group,0.8451897308956831
5,0,White | Roman Catholic,MAR2_W50,shrinkage,0.09379786624128703
5,0,White | Roman Catholic,MARRFAM_W92,probe_plain,0.60106717678389
5,0,White | Roman Catholic,MARRFAM_W92,probe_L_group,0.6272137433716134
5,0,White | Roman Catholic,MARRFAM_W92,shrinkage,0.08161855637953891
5,0,White | Roman Catholic,MEDIALOYAL3_W45,probe_plain,0.4999158858166803
5,0,White | Roman Catholic,MEDIALOYAL3_W45,probe_L_group,0.5525294565134711
5,0,White | Roman Catholic,MEDIALOYAL3_W45,shrinkage,0.017272695572891905
5,0,White | Roman Catholic,MOTHER_W50,probe_plain,0.18560620555139584
5,0,White | Roman Catholic,MOTHER_W50,probe_L_group,0.48605882429661296
5,0,White | Roman Catholic,MOTHER_W50,shrinkage,0.1591638822447209
5,0,White | Roman Catholic,NOGOVTHC_W92,probe_plain,0.09177745308546532
5,0,White | Roman Catholic,NOGOVTHC_W92,probe_L_group,0.2459407899126385
5,0,White | Roman Catholic,NOGOVTHC_W92,shrinkage,0.017746247462590042
5,0,White | Roman Catholic,ONLINESOURCE_W45,probe_plain,0.12511022283145956
5,0,White | Roman Catholic,ONLINESOURCE_W45,probe_L_group,0.1251623057922242
5,0,White | Roman Catholic,ONLINESOURCE_W45,shrinkage,0.046529704492656254
5,0,White | Roman Catholic,OPENIDEN_W92,probe_plain,0.3538991185679071
5,0,White | Roman Catholic,OPENIDEN_W92,probe_L_group,0.3540264709739378
5,0,White | Roman Catholic,OPENIDEN_W92,shrinkage,0.005316899100462846
5,0,White | Roman Catholic,PAR2CHILD_W92,probe_plain,0.45129310602746375
5,0,White | Roman Catholic,PAR2CHILD_W92,probe_L_group,0.45131610317297033
5,0,White | Roman Catholic,PAR2CHILD_W92,shrinkage,0.10498806746864353
5,0,White | Roman Catholic,PEACESTR_W92,probe_plain,0.22910946314721337
5,0,White | Roman Catholic,PEACESTR_W92,probe_L_group,0.6861695753569348
5,0,White | Roman Catholic,PEACESTR_W92,shrinkage,0.05819545853766511
5,0,White | Roman Catholic,POL1JB_W92,probe_plain,0.17033212223898203
5,0,White | Roman Catholic,POL1JB_W92,probe_L_group,0.46663560800065385
5,0,White | Roman Catholic,POL1JB_W92,shrinkage,0.03134740355809307
5,0,White | Roman Catholic,POLICY1_W42,probe_plain,0.44132474109039077
5,0,White | Roman Catholic,POLICY1_W42,probe_L_group,0.4413265467984012
5,0,White | Roman Catholic,POLICY1_W42,shrinkage,0.09433673208668836
5,0,White | Roman Catholic,POLICY2_W42,probe_plain,0.412847398748898
5,0,White | Roman Catholic,POLICY2_W42,probe_L_group,0.41335596123464535
5,0,White | Roman Catholic,POLICY2_W42,shrinkage,0.051448196214167186
5,0,White | Roman Catholic,POP1_W42,probe_plain,0.4488910583987832
