component,layer,head,template,attr_type,rho
head,23,17,Tmean,RELIGxPOLPARTY,0.18065303373341865
head,23,18,T0,AGExPOLPARTY,0.5635579590687949
head,23,18,T0,EDUCATIONxINCOME,0.3150972261579796
head,23,18,T0,RACExPOLIDEOLOGY,0.1147206421790924
head,23,18,T0,RACExPOLPARTY,0.13048631892184256
head,23,18,T0,RACExRELIG,0.027724335965541996
head,23,18,T0,RELIGxPOLPARTY,0.3533508179322591
head,23,18,T1,AGExPOLPARTY,0.3918184498679855
head,23,18,T1,EDUCATIONxINCOME,0.5998372634564585
head,23,18,T1,RACExPOLIDEOLOGY,0.3136474890885293
head,23,18,T1,RACExPOLPARTY,0.29116405232963916
head,23,18,T1,RACExRELIG,0.32861393433332076
head,23,18,T1,RELIGxPOLPARTY,0.2516949807343823
head,23,18,T2,AGExPOLPARTY,0.21022811038290914
head,23,18,T2,EDUCATIONxINCOME,0.24290805523879277
head,23,18,T2,RACExPOLIDEOLOGY,0.2682075414618476
head,23,18,T2,RACExPOLPARTY,0.13133873045172031
head,23,18,T2,RACExRELIG,0.20214077908338687
head,23,18,T2,RELIGxPOLPARTY,0.09338758515723747
head,23,18,T3,AGExPOLPARTY,0.43903207215900714
head,23,18,T3,EDUCATIONxINCOME,0.47444330275779834
head,23,18,T3,RACExPOLIDEOLOGY,0.17704923884139703
head,23,18,T3,RACExPOLPARTY,0.16009366284824517
head,23,18,T3,RACExRELIG,0.01357936298031511
head,23,18,T3,RELIGxPOLPARTY,0.17680122226968364
head,23,18,Tmean,AGExPOLPARTY,0.41418050473778023
head,23,18,Tmean,EDUCATIONxINCOME,0.5199804311792848
head,23,18,Tmean,RACExPOLIDEOLOGY,0.3391979378005905
head,23,18,Tmean,RACExPOLPARTY,0.23924689934183718
head,23,18,Tmean,RACExRELIG,0.2169711338648128
head,23,18,Tmean,RELIGxPOLPARTY,0.23656276875874802
head,23,19,T0,AGExPOLPARTY,0.39444533794378994
head,23,19,T0,EDUCATIONxINCOME,0.5672376168756867
head,23,19,T0,RACExPOLIDEOLOGY,0.1787893284140487
head,23,19,T0,RACExPOLPARTY,0.116746321486282
head,23,19,T0,RACExRELIG,0.13309895341368497
head,23,19,T0,RELIGxPOLPARTY,0.18463503208020562
head,23,19,T1,AGExPOLPARTY,0.5591418385536032
head,23,19,T1,EDUCATIONxINCOME,0.5859597379910672
head,23,19,T1,RACExPOLIDEOLOGY,0.36013490308193824
head,23,19,T1,RACExPOLPARTY,0.34887641030879313
head,23,19,T1,RACExRELIG,0.23328352287754564
head,23,19,T1,RELIGxPOLPARTY,0.34480892560103915
head,23,19,T2,AGExPOLPARTY,0.07507739938080495
head,23,19,T2,EDUCATIONxINCOME,0.11281624058855813
head,23,19,T2,RACExPOLIDEOLOGY,0.19369953159135753
head,23,19,T2,RACExPOLPARTY,0.026929043837674863
head,23,19,T2,RACExRELIG,0.12156931272905884
head,23,19,T2,RELIGxPOLPARTY,0.057553536257702965
head,23,19,T3,AGExPOLPARTY,0.38417232921876887
head,23,19,T3,EDUCATIONxINCOME,0.4859922820388488
head,23,19,T3,RACExPOLIDEOLOGY,0.20035345025340032
head,23,19,T3,RACExPOLPARTY,0.1754966445379113
head,23,19,T3,RACExRELIG,0.014398685155098803
head,23,19,T3,RELIGxPOLPARTY,0.1421169874201275
head,23,19,Tmean,AGExPOLPARTY,0.4668656936458793
head,23,19,Tmean,EDUCATIONxINCOME,0.5726037977403736
head,23,19,Tmean,RACExPOLIDEOLOGY,0.32302680519711163
head,23,19,Tmean,RACExPOLPARTY,0.29759283600106856
head,23,19,Tmean,RACExRELIG,0.07985189103411795
head,23,19,Tmean,RELIGxPOLPARTY,0.2701386570486794
head,23,20,T0,AGExPOLPARTY,0.4641340385295245
head,23,20,T0,EDUCATIONxINCOME,0.5790214998001164
head,23,20,T0,RACExPOLIDEOLOGY,0.2745090272389696
head,23,20,T0,RACExPOLPARTY,0.17057922280259488
head,23,20,T0,RACExRELIG,0.16149563607511244
head,23,20,T0,RELIGxPOLPARTY,0.1455146238670074
head,23,20,T1,AGExPOLPARTY,0.5479541098736145
head,23,20,T1,EDUCATIONxINCOME,0.5374329731789186
head,23,20,T1,RACExPOLIDEOLOGY,0.3010442410518881
head,23,20,T1,RACExPOLPARTY,0.3338619656241553
head,23,20,T1,RACExRELIG,0.24724186001633477
head,23,20,T1,RELIGxPOLPARTY,0.23041396991421761
head,23,20,T2,AGExPOLPARTY,0.20518576720199408
head,23,20,T2,EDUCATIONxINCOME,0.3308584387730618
head,23,20,T2,RACExPOLIDEOLOGY,0.30775246390172256
head,23,20,T2,RACExPOLPARTY,0.15508807781261194
head,23,20,T2,RACExRELIG,0.16640191861655929
head,23,20,T2,RELIGxPOLPARTY,0.11981233830047437
head,23,20,T3,AGExPOLPARTY,0.4393336281881173
head,23,20,T3,EDUCATIONxINCOME,0.6065099592983354
head,23,20,T3,RACExPOLIDEOLOGY,0.21418093841829894
head,23,20,T3,RACExPOLPARTY,0.2813823025891914
head,23,20,T3,RACExRELIG,0.01807307298112146
head,23,20,T3,RELIGxPOLPARTY,0.14442448796318028
head,23,20,Tmean,AGExPOLPARTY,0.4748668960760578
head,23,20,Tmean,EDUCATIONxINCOME,0.5929748789187268
head,23,20,Tmean,RACExPOLIDEOLOGY,0.26201847561487157
head,23,20,Tmean,RACExPOLPARTY,0.2679535735552889
head,23,20,Tmean,RACExRELIG,0.11431824537291015
head,23,20,Tmean,RELIGxPOLPARTY,0.2137275960176672
head,23,21,T0,AGExPOLPARTY,0.40661814965220533
head,23,21,T0,EDUCATIONxINCOME,0.5115856647056541
head,23,21,T0,RACExPOLIDEOLOGY,0.2733785360804369
head,23,21,T0,RACExPOLPARTY,0.09103418669961756
head,23,21,T0,RACExRELIG,0.07645634185967431
head,23,21,T0,RELIGxPOLPARTY,0.17503108886093038
head,23,21,T1,AGExPOLPARTY,0.3143252516317531
head,23,21,T1,EDUCATIONxINCOME,0.5131381103517139
head,23,21,T1,RACExPOLIDEOLOGY,0.31472159480933054
head,23,21,T1,RACExPOLPARTY,0.13329346467491368
head,23,21,T1,RACExRELIG,0.1484915177390713
head,23,21,T1,RELIGxPOLPARTY,0.16848806814620002
head,23,21,T2,AGExPOLPARTY,0.35067615562971594
head,23,21,T2,EDUCATIONxINCOME,0.3356984223249401
head,23,21,T2,RACExPOLIDEOLOGY,0.2660795271775822
head,23,21,T2,RACExPOLPARTY,0.22143499871229333
head,23,21,T2,RACExRELIG,0.12220463218347376
head,23,21,T2,RELIGxPOLPARTY,0.091662062259362
head,23,21,T3,AGExPOLPARTY,0.2989224397893128
head,23,21,T3,EDUCATIONxINCOME,0.4436590955559115
head,23,21,T3,RACExPOLIDEOLOGY,0.2562184392211384
head,23,21,T3,RACExPOLPARTY,0.16649634739791008
head,23,21,T3,RACExRELIG,-0.007699210337401292
head,23,21,T3,RELIGxPOLPARTY,0.07300495526557103
head,23,21,Tmean,AGExPOLPARTY,0.40108627182930584
head,23,21,Tmean,EDUCATIONxINCOME,0.4212903617117648
head,23,21,Tmean,RACExPOLIDEOLOGY,0.302227911862043
head,23,21,Tmean,RACExPOLPARTY,0.14245275646474495
head,23,21,Tmean,RACExRELIG,0.2090656288963615
head,23,21,Tmean,RELIGxPOLPARTY,0.09917907912825813
head,23,22,T0,AGExPOLPARTY,0.5768934368005574
head,23,22,T0,EDUCATIONxINCOME,0.5459626793468887
head,23,22,T0,RACExPOLIDEOLOGY,0.10096898913527835
head,23,22,T0,RACExPOLPARTY,0.23958618792477634
head,23,22,T0,RACExRELIG,0.15854743643027167
head,23,22,T0,RELIGxPOLPARTY,0.32337344112409183
head,23,22,T1,AGExPOLPARTY,0.02676142227225818
head,23,22,T1,EDUCATIONxINCOME,0.5404276640058594
head,23,22,T1,RACExPOLIDEOLOGY,0.315373997814006
head,23,22,T1,RACExPOLPARTY,0.03618853225588959
head,23,22,T1,RACExRELIG,0.2804954415165795
head,23,22,T1,RELIGxPOLPARTY,0.08270759559551388
head,23,22,T2,AGExPOLPARTY,0.16754452977363193
head,23,22,T2,EDUCATIONxINCOME,0.3064089762875199
head,23,22,T2,RACExPOLIDEOLOGY,0.25140019840224814
head,23,22,T2,RACExPOLPARTY,0.11044443354481125
head,23,22,T2,RACExRELIG,0.12250198360222164
head,23,22,T2,RELIGxPOLPARTY,0.07622537041395099
head,23,22,T3,AGExPOLPARTY,0.4144183989385227
head,23,22,T3,EDUCATIONxINCOME,0.49532179313137986
head,23,22,T3,RACExPOLIDEOLOGY,0.16800004178722208
head,23,22,T3,RACExPOLPARTY,0.2044861690404118
head,23,22,T3,RACExRELIG,0.03581441039785393
head,23,22,T3,RELIGxPOLPARTY,0.15986161994468878
head,23,22,Tmean,AGExPOLPARTY,0.2831845656923056
head,23,22,Tmean,EDUCATIONxINCOME,0.5525120874397912
head,23,22,Tmean,RACExPOLIDEOLOGY,0.2605770205971829
head,23,22,Tmean,RACExPOLPARTY,0.06711989141565387
head,23,22,Tmean,RACExRELIG,0.15709241697207843
head,23,22,Tmean,RELIGxPOLPARTY,0.14831770264616137
head,23,23,T0,AGExPOLPARTY,0.5202612145336604
head,23,23,T0,EDUCATIONxINCOME,0.2919989941671398
head,23,23,T0,RACExPOLIDEOLOGY,0.2590507423108247
head,23,23,T0,RACExPOLPARTY,0.3202831724712464
head,23,23,T0,RACExRELIG,0.12594948426342237
head,23,23,T0,RELIGxPOLPARTY,0.3619221590320977
head,23,23,T1,AGExPOLPARTY,0.48866149330545616
head,23,23,T1,EDUCATIONxINCOME,0.563917422902727
head,23,23,T1,RACExPOLIDEOLOGY,0.2746434701153893
head,23,23,T1,RACExPOLPARTY,0.2762800531762107
head,23,23,T1,RACExRELIG,0.17925832168360603
head,23,23,T1,RELIGxPOLPARTY,0.30690552874773974
head,23,23,T2,AGExPOLPARTY,0.07296650717703348
head,23,23,T2,EDUCATIONxINCOME,0.11960916325312185
head,23,23,T2,RACExPOLIDEOLOGY,0.22057150120160027
head,23,23,T2,RACExPOLPARTY,0.052720675949254316
head,23,23,T2,RACExRELIG,0.10123002229191067
head,23,23,T2,RELIGxPOLPARTY,0.02102919072742832
head,23,23,T3,AGExPOLPARTY,0.4384289601007867
head,23,23,T3,EDUCATIONxINCOME,0.5046738861408336
head,23,23,T3,RACExPOLIDEOLOGY,0.22622008894584333
head,23,23,T3,RACExPOLPARTY,0.17977090070919113
head,23,23,T3,RACExRELIG,0.0811257414894019
head,23,23,T3,RELIGxPOLPARTY,0.1615652749450751
head,23,23,Tmean,AGExPOLPARTY,0.4086754318952461
head,23,23,Tmean,EDUCATIONxINCOME,0.5469803330253933
head,23,23,Tmean,RACExPOLIDEOLOGY,0.28007329653184787
head,23,23,Tmean,RACExPOLPARTY,0.2343305499265801
head,23,23,Tmean,RACExRELIG,0.13952223523633203
head,23,23,Tmean,RELIGxPOLPARTY,0.23940143190992758
head,23,24,T0,AGExPOLPARTY,0.3768847251819388
head,23,24,T0,EDUCATIONxINCOME,0.45091454421609756
head,23,24,T0,RACExPOLIDEOLOGY,0.1874518195505871
head,23,24,T0,RACExPOLPARTY,0.1012322011288474
head,23,24,T0,RACExRELIG,0.07552707144746289
head,23,24,T0,RELIGxPOLPARTY,0.34774170222629774
head,23,24,T1,AGExPOLPARTY,0.4732620320855615
head,23,24,T1,EDUCATIONxINCOME,0.5292277669207038
head,23,24,T1,RACExPOLIDEOLOGY,0.35527156688589
head,23,24,T1,RACExPOLPARTY,0.3224997978818013
head,23,24,T1,RACExRELIG,0.21019344844523366
head,23,24,T1,RELIGxPOLPARTY,0.2294397298877302
head,23,24,T2,AGExPOLPARTY,0.13851138541541017
head,23,24,T2,EDUCATIONxINCOME,0.022782137817846597
head,23,24,T2,RACExPOLIDEOLOGY,0.22050934270876094
head,23,24,T2,RACExPOLPARTY,0.03838956107048717
head,23,24,T2,RACExRELIG,0.12610873918464505
head,23,24,T2,RELIGxPOLPARTY,0.1120548971698567
head,23,24,T3,AGExPOLPARTY,0.46207095278302707
head,23,24,T3,EDUCATIONxINCOME,0.5140824747041769
head,23,24,T3,RACExPOLIDEOLOGY,0.24061892099298626
head,23,24,T3,RACExPOLPARTY,0.23859892114630346
head,23,24,T3,RACExRELIG,0.08727982015339858
head,23,24,T3,RELIGxPOLPARTY,0.26604309142093224
head,23,24,Tmean,AGExPOLPARTY,0.39122538967740206
head,23,24,Tmean,EDUCATIONxINCOME,0.49224592408628026
head,23,24,Tmean,RACExPOLIDEOLOGY,0.3560524655984517
head,23,24,Tmean,RACExPOLPARTY,0.2918168303636583
head,23,24,Tmean,RACExRELIG,0.15423943023387618
head,23,24,Tmean,RELIGxPOLPARTY,0.2333935915397478
head,23,25,T0,AGExPOLPARTY,0.4594742203101335
head,23,25,T0,EDUCATIONxINCOME,0.6027061451836278
head,23,25,T0,RACExPOLIDEOLOGY,0.25447834964848676
head,23,25,T0,RACExPOLPARTY,0.20028781031518292
head,23,25,T0,RACExRELIG,0.11185854082442287
head,23,25,T0,RELIGxPOLPARTY,0.2280119019676734
head,23,25,T1,AGExPOLPARTY,0.5708422124830793
head,23,25,T1,EDUCATIONxINCOME,0.6562411853076995
head,23,25,T1,RACExPOLIDEOLOGY,0.2471981449955666
head,23,25,T1,RACExPOLPARTY,0.3479023430861552
head,23,25,T1,RACExRELIG,0.22078796236823217
head,23,25,T1,RELIGxPOLPARTY,0.3449331352587774
head,23,25,T2,AGExPOLPARTY,0.17235267312666694
head,23,25,T2,EDUCATIONxINCOME,0.2569111263794943
head,23,25,T2,RACExPOLIDEOLOGY,0.26334020065701697
head,23,25,T2,RACExPOLPARTY,0.15603659936843126
head,23,25,T2,RACExRELIG,0.13108512487248272
head,23,25,T2,RELIGxPOLPARTY,0.09237976665495519
head,23,25,T3,AGExPOLPARTY,0.45191856646964995
head,23,25,T3,EDUCATIONxINCOME,0.45903289720613594
head,23,25,T3,RACExPOLIDEOLOGY,0.2032089104286542
head,23,25,T3,RACExPOLPARTY,0.2134429676441388
head,23,25,T3,RACExRELIG,0.03870196848906185
head,23,25,T3,RELIGxPOLPARTY,0.17123511342878428
head,23,25,Tmean,AGExPOLPARTY,0.500110570544007
head,23,25,Tmean,EDUCATIONxINCOME,0.5953272388788544
head,23,25,Tmean,RACExPOLIDEOLOGY,0.25635912286879725
head,23,25,Tmean,RACExPOLPARTY,0.270725440088941
head,23,25,Tmean,RACExRELIG,0.1276130653266332
head,23,25,Tmean,RELIGxPOLPARTY,0.27595624671070373
head,23,26,T0,AGExPOLPARTY,0.5037795022315146
head,23,26,T0,EDUCATIONxINCOME,0.4935339482898541
head,23,26,T0,RACExPOLIDEOLOGY,0.23460208335419067
head,23,26,T0,RACExPOLPARTY,0.2260071448595755
head,23,26,T0,RACExRELIG,0.09919427966902179
head,23,26,T0,RELIGxPOLPARTY,0.21255261051670923
head,23,26,T1,AGExPOLPARTY,0.577506600726415
head,23,26,T1,EDUCATIONxINCOME,0.6098088510027188
head,23,26,T1,RACExPOLIDEOLOGY,0.31471375970519117
head,23,26,T1,RACExPOLPARTY,0.26884960321085194
head,23,26,T1,RACExRELIG,0.16754165564665432
head,23,26,T1,RELIGxPOLPARTY,0.33562819909117014
head,23,26,T2,AGExPOLPARTY,0.1384309704743141
head,23,26,T2,EDUCATIONxINCOME,0.04098699444631586
head,23,26,T2,RACExPOLIDEOLOGY,0.2292808288495499
head,23,26,T2,RACExPOLPARTY,0.04788484226642104
head,23,26,T2,RACExRELIG,0.19899686401934485
head,23,26,T2,RELIGxPOLPARTY,0.07122184950009443
head,23,26,T3,AGExPOLPARTY,0.3968812405344913
head,23,26,T3,EDUCATIONxINCOME,0.41870510761190594
head,23,26,T3,RACExPOLIDEOLOGY,0.22066082138878962
head,23,26,T3,RACExPOLPARTY,0.1457436457263213
head,23,26,T3,RACExRELIG,0.05785601210261899
head,23,26,T3,RELIGxPOLPARTY,0.21689047244863596
head,23,26,Tmean,AGExPOLPARTY,0.4873681530028279
head,23,26,Tmean,EDUCATIONxINCOME,0.5188814989044918
head,23,26,Tmean,RACExPOLIDEOLOGY,0.3636293595281178
head,23,26,Tmean,RACExPOLPARTY,0.23420286907345572
head,23,26,Tmean,RACExRELIG,0.1668538179619904
head,23,26,Tmean,RELIGxPOLPARTY,0.29660420709190494
head,23,27,T0,AGExPOLPARTY,0.5184255076408641
head,23,27,T0,EDUCATIONxINCOME,0.5751720745161698
head,23,27,T0,RACExPOLIDEOLOGY,0.32882527479674273
head,23,27,T0,RACExPOLPARTY,0.22604527748320685
head,23,27,T0,RACExRELIG,0.1703970279589262
head,23,27,T0,RELIGxPOLPARTY,0.2975668644751866
head,23,27,T1,AGExPOLPARTY,0.5181905298004369
head,23,27,T1,EDUCATIONxINCOME,0.46543646035544756
head,23,27,T1,RACExPOLIDEOLOGY,0.32981914403228413
head,23,27,T1,RACExPOLPARTY,0.3304483304136816
head,23,27,T1,RACExRELIG,0.19374164053349455
head,23,27,T1,RELIGxPOLPARTY,0.2722827315044968
head,23,27,T2,AGExPOLPARTY,0.10079007679626874
head,23,27,T2,EDUCATIONxINCOME,0.271079415265287
head,23,27,T2,RACExPOLIDEOLOGY,0.24768479201933705
head,23,27,T2,RACExPOLPARTY,0.05663495697656449
head,23,27,T2,RACExRELIG,0.14296916915404087
head,23,27,T2,RELIGxPOLPARTY,0.10227192876313713
head,23,27,T3,AGExPOLPARTY,0.4682427995121493
head,23,27,T3,EDUCATIONxINCOME,0.5555915435041854
head,23,27,T3,RACExPOLIDEOLOGY,0.25151633205693685
head,23,27,T3,RACExPOLPARTY,0.200370907518962
head,23,27,T3,RACExRELIG,0.1429279857936298
head,23,27,T3,RELIGxPOLPARTY,0.23035439114670878
head,23,27,Tmean,AGExPOLPARTY,0.49355005159958715
head,23,27,Tmean,EDUCATIONxINCOME,0.5325749450615387
head,23,27,Tmean,RACExPOLIDEOLOGY,0.3292426544810484
head,23,27,Tmean,RACExPOLPARTY,0.28891922786798224
head,23,27,Tmean,RACExRELIG,0.17158008085540483
head,23,27,Tmean,RELIGxPOLPARTY,0.23390398826714404
head,23,28,T0,AGExPOLPARTY,0.49337958313211994
head,23,28,T0,EDUCATIONxINCOME,0.4651345080291863
head,23,28,T0,RACExPOLIDEOLOGY,0.3086988507512279
head,23,28,T0,RACExPOLPARTY,0.23131295101614352
head,23,28,T0,RACExRELIG,0.03126969433634337
head,23,28,T0,RELIGxPOLPARTY,0.14896157187036035
head,23,28,T1,AGExPOLPARTY,0.575603447120475
head,23,28,T1,EDUCATIONxINCOME,0.4520069862092153
head,23,28,T1,RACExPOLIDEOLOGY,0.36598862830297685
head,23,28,T1,RACExPOLPARTY,0.40754513610617005
head,23,28,T1,RACExRELIG,0.28145350814221487
head,23,28,T1,RELIGxPOLPARTY,0.2725033885219559
head,23,28,T2,AGExPOLPARTY,0.09876965140123033
head,23,28,T2,EDUCATIONxINCOME,0.27078039379971497
head,23,28,T2,RACExPOLIDEOLOGY,0.2543902482552746
head,23,28,T2,RACExPOLPARTY,0.07647147673480788
head,23,28,T2,RACExRELIG,0.3125936218967785
head,23,28,T2,RELIGxPOLPARTY,0.1093168906182346
head,23,28,T3,AGExPOLPARTY,0.3787510219398764
head,23,28,T3,EDUCATIONxINCOME,0.43782309668680075
head,23,28,T3,RACExPOLIDEOLOGY,0.26049170501877594
head,23,28,T3,RACExPOLPARTY,0.261688244190583
head,23,28,T3,RACExRELIG,0.08210715618067585
head,23,28,T3,RELIGxPOLPARTY,0.1345260570577181
head,23,28,Tmean,AGExPOLPARTY,0.45058539613202864
head,23,28,Tmean,EDUCATIONxINCOME,0.4991451480835698
head,23,28,Tmean,RACExPOLIDEOLOGY,0.3776078817665374
head,23,28,Tmean,RACExPOLPARTY,0.34619450055505635
head,23,28,Tmean,RACExRELIG,0.21582498960970264
head,23,28,Tmean,RELIGxPOLPARTY,0.16681269562656628
head,23,29,T0,AGExPOLPARTY,0.19677871148459383
head,23,29,T0,EDUCATIONxINCOME,0.24011743575077785
head,23,29,T0,RACExPOLIDEOLOGY,-0.07971095430262568
head,23,29,T0,RACExPOLPARTY,0.06716518989136017
head,23,29,T0,RACExRELIG,0.00910917411820259
head,23,29,T0,RELIGxPOLPARTY,0.24851218114783136
head,23,29,T1,AGExPOLPARTY,0.6405954726388161
head,23,29,T1,EDUCATIONxINCOME,0.5136735545045952
head,23,29,T1,RACExPOLIDEOLOGY,0.24770585974380083
head,23,29,T1,RACExPOLPARTY,0.2990585866785583
head,23,29,T1,RACExRELIG,0.4033930932859788
head,23,29,T1,RELIGxPOLPARTY,0.36368689835947027
head,23,29,T2,AGExPOLPARTY,0.07749654885877796
head,23,29,T2,EDUCATIONxINCOME,0.14325576784550256
head,23,29,T2,RACExPOLIDEOLOGY,0.2411912318220143
head,23,29,T2,RACExPOLPARTY,0.06364360839257759
head,23,29,T2,RACExRELIG,0.15080061963955116
head,23,29,T2,RELIGxPOLPARTY,0.11298530331502747
head,23,29,T3,AGExPOLPARTY,0.42379009019875885
head,23,29,T3,EDUCATIONxINCOME,0.2924228619653019
head,23,29,T3,RACExPOLIDEOLOGY,-0.08374759995525284
head,23,29,T3,RACExPOLPARTY,0.12771545237502757
head,23,29,T3,RACExRELIG,0.09313673631314467
head,23,29,T3,RELIGxPOLPARTY,0.17186505466245441
head,23,29,Tmean,AGExPOLPARTY,0.11419256697894467
head,23,29,Tmean,EDUCATIONxINCOME,0.3561998204533798
head,23,29,Tmean,RACExPOLIDEOLOGY,-0.02413551596119534
head,23,29,Tmean,RACExPOLPARTY,0.11764809114173308
head,23,29,Tmean,RACExRELIG,0.22036082668984017
head,23,29,Tmean,RELIGxPOLPARTY,0.21549559216079608
head,23,30,T0,AGExPOLPARTY,0.47176765443019303
head,23,30,T0,EDUCATIONxINCOME,0.41977150361000887
head,23,30,T0,RACExPOLIDEOLOGY,0.29493917565128214
head,23,30,T0,RACExPOLPARTY,0.20209644945447586
head,23,30,T0,RACExRELIG,0.2601866475233309
head,23,30,T0,RELIGxPOLPARTY,0.1868401908630093
head,23,30,T1,AGExPOLPARTY,-0.025256992749252808
head,23,30,T1,EDUCATIONxINCOME,0.5144219884124194
head,23,30,T1,RACExPOLIDEOLOGY,0.2720871368048358
head,23,30,T1,RACExPOLPARTY,0.1889238927110103
head,23,30,T1,RACExRELIG,0.3561820380095969
head,23,30,T1,RELIGxPOLPARTY,0.4201552037577795
head,23,30,T2,AGExPOLPARTY,0.18269939554769277
head,23,30,T2,EDUCATIONxINCOME,0.3491361642307002
head,23,30,T2,RACExPOLIDEOLOGY,0.27351747859384257
head,23,30,T2,RACExPOLPARTY,0.16596026543706804
head,23,30,T2,RACExRELIG,0.027313824762912303
head,23,30,T2,RELIGxPOLPARTY,0.017689890532581375
head,23,30,T3,AGExPOLPARTY,0.5330505407904788
head,23,30,T3,EDUCATIONxINCOME,0.5463611645812498
head,23,30,T3,RACExPOLIDEOLOGY,0.21854464681744598
head,23,30,T3,RACExPOLPARTY,0.35672864608105936
head,23,30,T3,RACExRELIG,0.19554331809423056
head,23,30,T3,RELIGxPOLPARTY,0.3861284636927298
head,23,30,Tmean,AGExPOLPARTY,0.37744427914706546
head,23,30,Tmean,EDUCATIONxINCOME,0.5635894552067706
head,23,30,Tmean,RACExPOLIDEOLOGY,0.3056913761185155
head,23,30,Tmean,RACExPOLPARTY,0.31514794527164164
head,23,30,Tmean,RACExRELIG,0.3578403294668833
head,23,30,Tmean,RELIGxPOLPARTY,0.3982571285701165
head,23,31,T0,AGExPOLPARTY,0.381659362309517
head,23,31,T0,EDUCATIONxINCOME,0.2875833207515915
head,23,31,T0,RACExPOLIDEOLOGY,0.016142316831588354
head,23,31,T0,RACExPOLPARTY,0.11109061180091291
head,23,31,T0,RACExRELIG,0.07244342010805908
head,23,31,T0,RELIGxPOLPARTY,0.2406306993207831
head,23,31,T1,AGExPOLPARTY,0.46220832830739944
head,23,31,T1,EDUCATIONxINCOME,0.41172223231297855
head,23,31,T1,RACExPOLIDEOLOGY,0.05996353194306665
head,23,31,T1,RACExPOLPARTY,0.16424342320880903
head,23,31,T1,RACExRELIG,0.26051970378206823
head,23,31,T1,RELIGxPOLPARTY,0.26435488973477156
head,23,31,T2,AGExPOLPARTY,0.1311485022286307
head,23,31,T2,EDUCATIONxINCOME,0.3784900144412178
head,23,31,T2,RACExPOLIDEOLOGY,0.2899294100645395
head,23,31,T2,RACExPOLPARTY,0.08521618247545971
head,23,31,T2,RACExRELIG,0.17767409310056378
head,23,31,T2,RELIGxPOLPARTY,0.11308531249954441
head,23,31,T3,AGExPOLPARTY,0.4344249661587123
head,23,31,T3,EDUCATIONxINCOME,0.24133253853681572
head,23,31,T3,RACExPOLIDEOLOGY,0.0047605222183965635
head,23,31,T3,RACExPOLPARTY,0.15241092137249584
head,23,31,T3,RACExRELIG,-0.0007547134167075982
head,23,31,T3,RELIGxPOLPARTY,0.14155950182013802
head,23,31,Tmean,AGExPOLPARTY,0.10229450631927411
head,23,31,Tmean,EDUCATIONxINCOME,0.1527310423584587
head,23,31,Tmean,RACExPOLIDEOLOGY,0.06814355477804239
head,23,31,Tmean,RACExPOLPARTY,0.11565465822075088
head,23,31,Tmean,RACExRELIG,0.1869597989949749
head,23,31,Tmean,RELIGxPOLPARTY,0.11931853799984547
head,24,0,T0,AGExPOLPARTY,0.45183480090600825
head,24,0,T0,EDUCATIONxINCOME,0.5420342410340008
head,24,0,T0,RACExPOLIDEOLOGY,0.22785031294711783
head,24,0,T0,RACExPOLPARTY,0.22304114466548203
head,24,0,T0,RACExRELIG,0.02889305823223822
head,24,0,T0,RELIGxPOLPARTY,0.15267174682223003
head,24,0,T1,AGExPOLPARTY,0.3625876187795692
head,24,0,T1,EDUCATIONxINCOME,0.624073664986291
head,24,0,T1,RACExPOLIDEOLOGY,0.2458891602640082
head,24,0,T1,RACExPOLPARTY,0.27197669798411284
head,24,0,T1,RACExRELIG,0.18699172554501833
head,24,0,T1,RELIGxPOLPARTY,0.21997297127870344
head,24,0,T2,AGExPOLPARTY,0.37887164435152043
head,24,0,T2,EDUCATIONxINCOME,0.23217853918251774
head,24,0,T2,RACExPOLIDEOLOGY,0.2708957493852581
head,24,0,T2,RACExPOLPARTY,0.2663121985147714
head,24,0,T2,RACExRELIG,0.1438940272592362
head,24,0,T2,RELIGxPOLPARTY,0.05493568939171113
head,24,0,T3,AGExPOLPARTY,0.4541098736145175
head,24,0,T3,EDUCATIONxINCOME,0.5149007437073391
head,24,0,T3,RACExPOLIDEOLOGY,0.15535089583763215
head,24,0,T3,RACExPOLPARTY,0.2598368759768898
head,24,0,T3,RACExRELIG,0.02993303122440359
head,24,0,T3,RELIGxPOLPARTY,0.14236075196124112
head,24,0,Tmean,AGExPOLPARTY,0.44535469690268453
head,24,0,Tmean,EDUCATIONxINCOME,0.5678452905534543
head,24,0,Tmean,RACExPOLIDEOLOGY,0.22957908514712366
head,24,0,Tmean,RACExPOLPARTY,0.225243237458303
head,24,0,Tmean,RACExRELIG,0.05934012166093627
head,24,0,Tmean,RELIGxPOLPARTY,0.15248318376783798
head,24,1,T0,AGExPOLPARTY,0.48679854717006416
head,24,1,T0,EDUCATIONxINCOME,0.49423427409979687
head,24,1,T0,RACExPOLIDEOLOGY,0.21996314889353094
head,24,1,T0,RACExPOLPARTY,0.19741047194340508
head,24,1,T0,RACExRELIG,0.11536989458571051
head,24,1,T0,RELIGxPOLPARTY,0.3037730870327741
head,24,1,T1,AGExPOLPARTY,0.4417628295337273
head,24,1,T1,EDUCATIONxINCOME,0.48650644864546005
head,24,1,T1,RACExPOLIDEOLOGY,0.3046675891776318
head,24,1,T1,RACExPOLPARTY,0.27010896083346797
head,24,1,T1,RACExRELIG,0.19551989269656556
